trial_id,morph_method,direction,morph_path,known_path,hidden_path,known_id,hidden_id,source_a_id,source_b_id
OpenCV_022_03_vs_082_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,022_03,082_03,022_03,082_03
OpenCV_022_03_vs_082_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,082_03,022_03,022_03,082_03
OpenCV_022_03_vs_123_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,022_03,123_03,022_03,123_03
OpenCV_022_03_vs_123_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,123_03,022_03,022_03,123_03
OpenCV_022_03_vs_172_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_03-vs-172_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,MAD22/original_sorted/BonaFide/172_03.jpg,022_03,172_03,022_03,172_03
OpenCV_022_03_vs_172_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_03-vs-172_03.jpg,MAD22/original_sorted/BonaFide/172_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,172_03,022_03,022_03,172_03
OpenCV_022_03_vs_173_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_03-vs-173_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,MAD22/original_sorted/BonaFide/173_03.jpg,022_03,173_03,022_03,173_03
OpenCV_022_03_vs_173_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_03-vs-173_03.jpg,MAD22/original_sorted/BonaFide/173_03.jpg,MAD22/original_sorted/BonaFide/022_03.jpg,173_03,022_03,022_03,173_03
OpenCV_022_08_vs_031_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_08-vs-031_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,MAD22/original_sorted/BonaFide/031_08.jpg,022_08,031_08,022_08,031_08
OpenCV_022_08_vs_031_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_08-vs-031_08.jpg,MAD22/original_sorted/BonaFide/031_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,031_08,022_08,022_08,031_08
OpenCV_022_08_vs_042_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_08-vs-042_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,MAD22/original_sorted/BonaFide/042_08.jpg,022_08,042_08,022_08,042_08
OpenCV_022_08_vs_042_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_08-vs-042_08.jpg,MAD22/original_sorted/BonaFide/042_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,042_08,022_08,022_08,042_08
OpenCV_022_08_vs_082_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_08-vs-082_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,MAD22/original_sorted/BonaFide/082_08.jpg,022_08,082_08,022_08,082_08
OpenCV_022_08_vs_082_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_08-vs-082_08.jpg,MAD22/original_sorted/BonaFide/082_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,082_08,022_08,022_08,082_08
OpenCV_022_08_vs_173_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/022_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,022_08,173_08,022_08,173_08
OpenCV_022_08_vs_173_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/022_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,173_08,022_08,022_08,173_08
OpenCV_024_03_vs_031_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-031_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/031_03.jpg,024_03,031_03,024_03,031_03
OpenCV_024_03_vs_031_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-031_03.jpg,MAD22/original_sorted/BonaFide/031_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,031_03,024_03,024_03,031_03
OpenCV_024_03_vs_036_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-036_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/036_03.jpg,024_03,036_03,024_03,036_03
OpenCV_024_03_vs_036_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-036_03.jpg,MAD22/original_sorted/BonaFide/036_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,036_03,024_03,024_03,036_03
OpenCV_024_03_vs_042_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-042_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/042_03.jpg,024_03,042_03,024_03,042_03
OpenCV_024_03_vs_042_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-042_03.jpg,MAD22/original_sorted/BonaFide/042_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,042_03,024_03,024_03,042_03
OpenCV_024_03_vs_092_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-092_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/092_03.jpg,024_03,092_03,024_03,092_03
OpenCV_024_03_vs_092_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-092_03.jpg,MAD22/original_sorted/BonaFide/092_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,092_03,024_03,024_03,092_03
OpenCV_024_03_vs_125_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,024_03,125_03,024_03,125_03
OpenCV_024_03_vs_125_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,125_03,024_03,024_03,125_03
OpenCV_024_03_vs_131_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-131_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/131_03.jpg,024_03,131_03,024_03,131_03
OpenCV_024_03_vs_131_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-131_03.jpg,MAD22/original_sorted/BonaFide/131_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,131_03,024_03,024_03,131_03
OpenCV_024_03_vs_137_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-137_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/137_03.jpg,024_03,137_03,024_03,137_03
OpenCV_024_03_vs_137_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-137_03.jpg,MAD22/original_sorted/BonaFide/137_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,137_03,024_03,024_03,137_03
OpenCV_024_03_vs_138_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-138_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/138_03.jpg,024_03,138_03,024_03,138_03
OpenCV_024_03_vs_138_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-138_03.jpg,MAD22/original_sorted/BonaFide/138_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,138_03,024_03,024_03,138_03
OpenCV_024_03_vs_141_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,024_03,141_03,024_03,141_03
OpenCV_024_03_vs_141_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,141_03,024_03,024_03,141_03
OpenCV_024_03_vs_173_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_03-vs-173_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,MAD22/original_sorted/BonaFide/173_03.jpg,024_03,173_03,024_03,173_03
OpenCV_024_03_vs_173_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_03-vs-173_03.jpg,MAD22/original_sorted/BonaFide/173_03.jpg,MAD22/original_sorted/BonaFide/024_03.jpg,173_03,024_03,024_03,173_03
OpenCV_024_08_vs_036_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-036_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/036_08.jpg,024_08,036_08,024_08,036_08
OpenCV_024_08_vs_036_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-036_08.jpg,MAD22/original_sorted/BonaFide/036_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,036_08,024_08,024_08,036_08
OpenCV_024_08_vs_061_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-061_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/061_08.jpg,024_08,061_08,024_08,061_08
OpenCV_024_08_vs_061_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-061_08.jpg,MAD22/original_sorted/BonaFide/061_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,061_08,024_08,024_08,061_08
OpenCV_024_08_vs_069_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-069_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/069_08.jpg,024_08,069_08,024_08,069_08
OpenCV_024_08_vs_069_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-069_08.jpg,MAD22/original_sorted/BonaFide/069_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,069_08,024_08,024_08,069_08
OpenCV_024_08_vs_092_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-092_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/092_08.jpg,024_08,092_08,024_08,092_08
OpenCV_024_08_vs_092_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-092_08.jpg,MAD22/original_sorted/BonaFide/092_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,092_08,024_08,024_08,092_08
OpenCV_024_08_vs_121_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,024_08,121_08,024_08,121_08
OpenCV_024_08_vs_121_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,121_08,024_08,024_08,121_08
OpenCV_024_08_vs_125_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-125_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/125_08.jpg,024_08,125_08,024_08,125_08
OpenCV_024_08_vs_125_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-125_08.jpg,MAD22/original_sorted/BonaFide/125_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,125_08,024_08,024_08,125_08
OpenCV_024_08_vs_131_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-131_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/131_08.jpg,024_08,131_08,024_08,131_08
OpenCV_024_08_vs_131_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-131_08.jpg,MAD22/original_sorted/BonaFide/131_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,131_08,024_08,024_08,131_08
OpenCV_024_08_vs_141_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-141_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/141_08.jpg,024_08,141_08,024_08,141_08
OpenCV_024_08_vs_141_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-141_08.jpg,MAD22/original_sorted/BonaFide/141_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,141_08,024_08,024_08,141_08
OpenCV_024_08_vs_173_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/024_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,024_08,173_08,024_08,173_08
OpenCV_024_08_vs_173_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/024_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,MAD22/original_sorted/BonaFide/024_08.jpg,173_08,024_08,024_08,173_08
OpenCV_025_03_vs_134_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_03-vs-134_03.jpg,MAD22/original_sorted/BonaFide/025_03.jpg,MAD22/original_sorted/BonaFide/134_03.jpg,025_03,134_03,025_03,134_03
OpenCV_025_03_vs_134_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_03-vs-134_03.jpg,MAD22/original_sorted/BonaFide/134_03.jpg,MAD22/original_sorted/BonaFide/025_03.jpg,134_03,025_03,025_03,134_03
OpenCV_025_08_vs_038_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_08-vs-038_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,MAD22/original_sorted/BonaFide/038_08.jpg,025_08,038_08,025_08,038_08
OpenCV_025_08_vs_038_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_08-vs-038_08.jpg,MAD22/original_sorted/BonaFide/038_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,038_08,025_08,025_08,038_08
OpenCV_025_08_vs_091_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_08-vs-091_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,MAD22/original_sorted/BonaFide/091_08.jpg,025_08,091_08,025_08,091_08
OpenCV_025_08_vs_091_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_08-vs-091_08.jpg,MAD22/original_sorted/BonaFide/091_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,091_08,025_08,025_08,091_08
OpenCV_025_08_vs_124_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_08-vs-124_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,MAD22/original_sorted/BonaFide/124_08.jpg,025_08,124_08,025_08,124_08
OpenCV_025_08_vs_124_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_08-vs-124_08.jpg,MAD22/original_sorted/BonaFide/124_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,124_08,025_08,025_08,124_08
OpenCV_025_08_vs_134_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_08-vs-134_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,MAD22/original_sorted/BonaFide/134_08.jpg,025_08,134_08,025_08,134_08
OpenCV_025_08_vs_134_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_08-vs-134_08.jpg,MAD22/original_sorted/BonaFide/134_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,134_08,025_08,025_08,134_08
OpenCV_025_08_vs_136_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/025_08-vs-136_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,MAD22/original_sorted/BonaFide/136_08.jpg,025_08,136_08,025_08,136_08
OpenCV_025_08_vs_136_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/025_08-vs-136_08.jpg,MAD22/original_sorted/BonaFide/136_08.jpg,MAD22/original_sorted/BonaFide/025_08.jpg,136_08,025_08,025_08,136_08
OpenCV_026_03_vs_123_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,026_03,123_03,026_03,123_03
OpenCV_026_03_vs_123_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,123_03,026_03,026_03,123_03
OpenCV_026_03_vs_130_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_03-vs-130_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,MAD22/original_sorted/BonaFide/130_03.jpg,026_03,130_03,026_03,130_03
OpenCV_026_03_vs_130_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_03-vs-130_03.jpg,MAD22/original_sorted/BonaFide/130_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,130_03,026_03,026_03,130_03
OpenCV_026_03_vs_143_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,026_03,143_03,026_03,143_03
OpenCV_026_03_vs_143_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,MAD22/original_sorted/BonaFide/026_03.jpg,143_03,026_03,026_03,143_03
OpenCV_026_08_vs_045_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_08-vs-045_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,MAD22/original_sorted/BonaFide/045_08.jpg,026_08,045_08,026_08,045_08
OpenCV_026_08_vs_045_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_08-vs-045_08.jpg,MAD22/original_sorted/BonaFide/045_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,045_08,026_08,026_08,045_08
OpenCV_026_08_vs_070_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_08-vs-070_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,MAD22/original_sorted/BonaFide/070_08.jpg,026_08,070_08,026_08,070_08
OpenCV_026_08_vs_070_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_08-vs-070_08.jpg,MAD22/original_sorted/BonaFide/070_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,070_08,026_08,026_08,070_08
OpenCV_026_08_vs_130_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_08-vs-130_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,MAD22/original_sorted/BonaFide/130_08.jpg,026_08,130_08,026_08,130_08
OpenCV_026_08_vs_130_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_08-vs-130_08.jpg,MAD22/original_sorted/BonaFide/130_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,130_08,026_08,026_08,130_08
OpenCV_026_08_vs_132_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/026_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,026_08,132_08,026_08,132_08
OpenCV_026_08_vs_132_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/026_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,MAD22/original_sorted/BonaFide/026_08.jpg,132_08,026_08,026_08,132_08
OpenCV_027_03_vs_094_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_03-vs-094_03.jpg,MAD22/original_sorted/BonaFide/027_03.jpg,MAD22/original_sorted/BonaFide/094_03.jpg,027_03,094_03,027_03,094_03
OpenCV_027_03_vs_094_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_03-vs-094_03.jpg,MAD22/original_sorted/BonaFide/094_03.jpg,MAD22/original_sorted/BonaFide/027_03.jpg,094_03,027_03,027_03,094_03
OpenCV_027_08_vs_038_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-038_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/038_08.jpg,027_08,038_08,027_08,038_08
OpenCV_027_08_vs_038_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-038_08.jpg,MAD22/original_sorted/BonaFide/038_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,038_08,027_08,027_08,038_08
OpenCV_027_08_vs_083_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-083_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/083_08.jpg,027_08,083_08,027_08,083_08
OpenCV_027_08_vs_083_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-083_08.jpg,MAD22/original_sorted/BonaFide/083_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,083_08,027_08,027_08,083_08
OpenCV_027_08_vs_090_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-090_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/090_08.jpg,027_08,090_08,027_08,090_08
OpenCV_027_08_vs_090_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-090_08.jpg,MAD22/original_sorted/BonaFide/090_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,090_08,027_08,027_08,090_08
OpenCV_027_08_vs_099_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-099_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/099_08.jpg,027_08,099_08,027_08,099_08
OpenCV_027_08_vs_099_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-099_08.jpg,MAD22/original_sorted/BonaFide/099_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,099_08,027_08,027_08,099_08
OpenCV_027_08_vs_118_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,027_08,118_08,027_08,118_08
OpenCV_027_08_vs_118_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,118_08,027_08,027_08,118_08
OpenCV_027_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,027_08,139_08,027_08,139_08
OpenCV_027_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,139_08,027_08,027_08,139_08
OpenCV_027_08_vs_144_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/027_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,027_08,144_08,027_08,144_08
OpenCV_027_08_vs_144_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/027_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,MAD22/original_sorted/BonaFide/027_08.jpg,144_08,027_08,027_08,144_08
OpenCV_029_03_vs_033_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/029_03-vs-033_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,MAD22/original_sorted/BonaFide/033_03.jpg,029_03,033_03,029_03,033_03
OpenCV_029_03_vs_033_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/029_03-vs-033_03.jpg,MAD22/original_sorted/BonaFide/033_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,033_03,029_03,029_03,033_03
OpenCV_029_03_vs_041_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/029_03-vs-041_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,MAD22/original_sorted/BonaFide/041_03.jpg,029_03,041_03,029_03,041_03
OpenCV_029_03_vs_041_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/029_03-vs-041_03.jpg,MAD22/original_sorted/BonaFide/041_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,041_03,029_03,029_03,041_03
OpenCV_029_03_vs_044_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/029_03-vs-044_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,MAD22/original_sorted/BonaFide/044_03.jpg,029_03,044_03,029_03,044_03
OpenCV_029_03_vs_044_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/029_03-vs-044_03.jpg,MAD22/original_sorted/BonaFide/044_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,044_03,029_03,029_03,044_03
OpenCV_029_03_vs_082_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/029_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,029_03,082_03,029_03,082_03
OpenCV_029_03_vs_082_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/029_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,MAD22/original_sorted/BonaFide/029_03.jpg,082_03,029_03,029_03,082_03
